term,cur,prev,diff,ma7,z_like,total
2개,15,0,15,2.143,5.218,15
금상,15,0,15,2.143,5.218,15
삼성d,14,0,14,2.143,4.812,15
20일,12,0,12,1.714,4.454,12
롯데카드,12,0,12,1.714,4.454,12
16년,11,0,11,1.571,4.184,11
카메라,12,0,12,2.143,4.001,15
무쌍,10,0,10,1.429,3.905,10
수리온,10,0,10,1.429,3.905,10
오후,10,0,10,1.429,3.905,10
헬기,10,0,10,1.429,3.905,10
감성,9,0,9,1.286,3.615,9
연속,11,0,11,2.143,3.595,15
boe,10,1,9,1.857,3.446,13
장비,10,1,9,1.857,3.446,13
않는,8,0,8,1.143,3.314,8
에이팩트,8,0,8,1.143,3.314,8
재평가,8,0,8,1.143,3.314,8
에서,9,0,9,1.571,3.296,11
it,10,0,10,2.143,3.189,15
vs,9,3,6,1.714,3.155,12
메타,8,0,8,1.286,3.146,9
초점,8,0,8,1.286,3.146,9
햇살,8,1,7,1.286,3.146,9
55,7,0,7,1.0,3.0,7
6세대,7,0,7,1.0,3.0,7
eterna,7,0,7,1.0,3.0,7
gf,7,0,7,1.0,3.0,7
gfx,7,0,7,1.0,3.0,7
hpsp,7,0,7,1.0,3.0,7
sfa반도체,7,0,7,1.0,3.0,7
가전산업의,7,0,7,1.0,3.0,7
굳건,7,0,7,1.0,3.0,7
김병만,7,0,7,1.0,3.0,7
김우진,7,0,7,1.0,3.0,7
눈물이,7,0,7,1.0,3.0,7
라지,7,0,7,1.0,3.0,7
렌즈,7,0,7,1.0,3.0,7
맹추격,7,0,7,1.0,3.0,7
몰락,7,0,7,1.0,3.0,7
부고,7,0,7,1.0,3.0,7
샤프,7,0,7,1.0,3.0,7
시네마,7,0,7,1.0,3.0,7
신동빈,7,0,7,1.0,3.0,7
액정,7,0,7,1.0,3.0,7
왕국,7,0,7,1.0,3.0,7
인텍플러스,7,0,7,1.0,3.0,7
일본,7,0,7,1.0,3.0,7
장모상,7,0,7,1.0,3.0,7
재계,7,0,7,1.0,3.0,7
제품,7,0,7,1.0,3.0,7
주룩,7,0,7,1.0,3.0,7
청신호,7,0,7,1.0,3.0,7
총수들의,7,0,7,1.0,3.0,7
타임빌라스,7,0,7,1.0,3.0,7
포맷,7,0,7,1.0,3.0,7
피에스,7,0,7,1.0,3.0,7
홍보부장,7,0,7,1.0,3.0,7
효과에,7,0,7,1.0,3.0,7
후지필름,7,0,7,1.0,3.0,7
휩쓸었다,7,0,7,1.0,3.0,7
2차전지,7,0,7,1.143,2.831,8
kt,7,0,7,1.143,2.831,8
가을,7,1,6,1.143,2.831,8
덩실덩실,7,0,7,1.143,2.831,8
봄날의,7,1,6,1.143,2.831,8
신형,7,0,7,1.143,2.831,8
체질,7,0,7,1.143,2.831,8
추락,7,1,6,1.143,2.831,8
해킹,7,0,7,1.143,2.831,8
포럼,8,0,8,1.714,2.722,12
경영,7,0,7,1.286,2.678,9
아이비젼웍스,7,0,7,1.286,2.678,9
4개,6,0,6,0.857,2.67,6
boe를,6,0,6,0.857,2.67,6
kizunaai,6,0,6,0.857,2.67,6
pc마켓,6,0,6,0.857,2.67,6
강력,6,0,6,0.857,2.67,6
개통,6,0,6,0.857,2.67,6
기다린,6,0,6,0.857,2.67,6
남편,6,0,6,0.857,2.67,6
놓지,6,0,6,0.857,2.67,6
대업,6,0,6,0.857,2.67,6
대중화,6,0,6,0.857,2.67,6
마우스,6,0,6,0.857,2.67,6
베꼈는데,6,0,6,0.857,2.67,6
보안주,6,0,6,0.857,2.67,6
블루,6,0,6,0.857,2.67,6
사고에,6,0,6,0.857,2.67,6
사용자들,6,0,6,0.857,2.67,6
소프트캠프,6,0,6,0.857,2.67,6
쓴다고,6,0,6,0.857,2.67,6
아카이브,6,0,6,0.857,2.67,6
애플이,6,0,6,0.857,2.67,6
얼굴,6,0,6,0.857,2.67,6
옆커폰,6,0,6,0.857,2.67,6
원가,6,0,6,0.857,2.67,6
이혼,6,0,6,0.857,2.67,6
정보유출,6,0,6,0.857,2.67,6
초경량,6,0,6,0.857,2.67,6
프로맥스,6,0,6,0.857,2.67,6
방문,8,0,8,1.857,2.6,13
상승,8,0,8,1.857,2.6,13
드디어,7,0,7,1.429,2.538,10
기능,6,0,6,1.0,2.5,7
대전,6,1,5,1.0,2.5,7
산업계,6,0,6,1.0,2.5,7
서머리,6,0,6,1.0,2.5,7
안경,6,0,6,1.0,2.5,7
정조준,6,0,6,1.0,2.5,7
커세어,6,1,5,1.0,2.5,7
프리미엄,6,0,6,1.0,2.5,7
the,8,0,8,2.0,2.485,14
투자,8,0,8,2.0,2.485,14
갤럭시,7,2,5,1.571,2.409,11
경제,8,0,8,2.143,2.377,15
2026년,6,1,5,1.143,2.348,8
s25,6,2,4,1.143,2.348,8
맞아,6,1,5,1.143,2.348,8
사고,6,0,6,1.143,2.348,8
상한가,6,0,6,1.143,2.348,8
프로그램,6,0,6,1.143,2.348,8
100개,5,0,5,0.714,2.323,5
10시,5,0,5,0.714,2.323,5
21일,5,0,5,0.714,2.323,5
2위,5,0,5,0.714,2.323,5
3가지,5,0,5,0.714,2.323,5
3대,5,0,5,0.714,2.323,5
5년은,5,0,5,0.714,2.323,5
5대,5,0,5,0.714,2.323,5
61,5,0,5,0.714,2.323,5
an16s,5,0,5,0.714,2.323,5
bts,5,0,5,0.714,2.323,5
g마켓,5,0,5,0.714,2.323,5
hs효성더클래스가,5,0,5,0.714,2.323,5
lcd,5,0,5,0.714,2.323,5
nc다이노스,5,0,5,0.714,2.323,5
oled가,5,0,5,0.714,2.323,5
r96t,5,0,5,0.714,2.323,5
s22,5,0,5,0.714,2.323,5
xx,5,0,5,0.714,2.323,5
가능할까,5,0,5,0.714,2.323,5
각도까지,5,0,5,0.714,2.323,5
감각,5,0,5,0.714,2.323,5
같은,5,0,5,0.714,2.323,5
갤럭시s23,5,0,5,0.714,2.323,5
경쟁률,5,0,5,0.714,2.323,5
관람,5,0,5,0.714,2.323,5
괜찮아,5,0,5,0.714,2.323,5
교수,5,0,5,0.714,2.323,5
교회,5,0,5,0.714,2.323,5
국민조종사,5,0,5,0.714,2.323,5
글에,5,0,5,0.714,2.323,5
기태영,5,0,5,0.714,2.323,5
남자,5,0,5,0.714,2.323,5
남편은,5,0,5,0.714,2.323,5
너머,5,0,5,0.714,2.323,5
넥슨,5,0,5,0.714,2.323,5
느려진,5,0,5,0.714,2.323,5
니트로,5,0,5,0.714,2.323,5
담는다,5,0,5,0.714,2.323,5
대구보건대학교,5,0,5,0.714,2.323,5
디자인상,5,0,5,0.714,2.323,5
라이,5,0,5,0.714,2.323,5
랜선인싸,5,0,5,0.714,2.323,5
레이벤,5,0,5,0.714,2.323,5
리움미술관,5,0,5,0.714,2.323,5
마산회원구,5,0,5,0.714,2.323,5
마이바흐,5,0,5,0.714,2.323,5
메이크업은,5,0,5,0.714,2.323,5
메이크업의,5,0,5,0.714,2.323,5
목사의,5,0,5,0.714,2.323,5
무드,5,0,5,0.714,2.323,5
뮤즈,5,0,5,0.714,2.323,5
미담,5,0,5,0.714,2.323,5
바꿔야,5,0,5,0.714,2.323,5
밥무새,5,0,5,0.714,2.323,5
배우니까,5,0,5,0.714,2.323,5
보이그룹,5,0,5,0.714,2.323,5
분석결과,5,0,5,0.714,2.323,5
브랜드센터,5,0,5,0.714,2.323,5
브랜드평판,5,0,5,0.714,2.323,5
비추하는,5,0,5,0.714,2.323,5
빚은,5,0,5,0.714,2.323,5
빨라지게,5,0,5,0.714,2.323,5
살리기,5,0,5,0.714,2.323,5
서로가,5,0,5,0.714,2.323,5
서로를,5,0,5,0.714,2.323,5
소통창,5,0,5,0.714,2.323,5
속도전,5,0,5,0.714,2.323,5
쇼핑,5,0,5,0.714,2.323,5
숨겨진,5,0,5,0.714,2.323,5
스타트럭코리아,5,0,5,0.714,2.323,5
